Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Document Type,Source
"Bedding, T.R., Mosser, B., Huber, D., Montalbán, J., Beck, P., Christensen-Dalsgaard, J., Elsworth, Y.P., García, R.A., Miglio, A., Stello, D., White, T.R., De Ridder, J., Hekker, S., Aerts, C., Barban, C., Belkacem, K., Broomhall, A.-M., Brown, T.M., Buzasi, D.L., Carrier, F., Chaplin, W.J., Di Mauro, M.P., Dupret, M.-A., Frandsen, S., Gilliland, R.L., Goupil, M.-J., Jenkins, J.M., Kallinger, T., Kawaler, S., Kjeldsen, H., Mathur, S., Noels, A., Aguirre, V.S., Ventura, P.",Gravity modes as a way to distinguish between hydrogen- and helium-burning red giant stars,2011,Nature,471,7340,,608,611,,30,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953238572&partnerID=40&md5=bcde77230eaa284c35941086391a34d5,Article,Scopus
"Bell, D., Berchuck, A., Birrer, M., Chien, J., Cramer, D.W., Dao, F., Dhir, R., Disaia, P., Gabra, H., Glenn, P., Godwin, A.K., Gross, J., Hartmann, L., Huang, M., Huntsman, D.G., Iacocca, M., Imielinski, M., Kalloger, S., Karlan, B.Y., Levine, D.A., Mills, G.B., Morrison, C., Mutch, D., Olvera, N., Orsulic, S., Park, K., Petrelli, N., Rabeno, B., Rader, J.S., Sikic, B.I., Smith-Mccune, K., Sood, A.K., Bowtell, D., Penny, R., Testa, J.R., Chang, K., Dinh, H.H., Drummond, J.A., Fowler, G., Gunaratne, P., Hawes, A.C., Kovar, C.L., Lewis, L.R., Morgan, M.B., Newsham, I.F., Santibanez, J., Reid, J.G., Trevino, L.R., Wu, Y.-Q., Wang, M., Muzny, D.M., Wheeler, D.A., Gibbs, R.A., Getz, G., Lawrence, M.S., Cibulskis, K., Sivachenko, A.Y., Sougnez, C., Voet, D., Wilkinson, J., Bloom, T., Ardlie, K., Fennell, T., Baldwin, J., Gabriel, S., Lander, E.S., Ding, L., Fulton, R.S., Koboldt, D.C., McLellan, M.D., Wylie, T., Walker, J., O'Laughlin, M., Dooling, D.J., Fulton, L., Abbott, R., Dees, N.D., Zhang, Q., Kandoth, C., Wendl, M., Schierding, W., Shen, D., Harris, C.C., Schmidt, H., Kalicki, J., Delehaunty, K.D., Fronick, C.C., Demeter, R., Cook, L., Wallis, J.W., Lin, L., Magrini, V.J., Hodges, J.S., Eldred, J.M., Smith, S.M., Pohl, C.S., Vandin, F., Raphael, B.J., Weinstock, G.M., Mardis, E.R., Wilson, R.K., Meyerson, M., Winckler, W., Getz, G., Verhaak, R.G.W., Carter, S.L., Mermel, C.H., Saksena, G., Nguyen, H., Onofrio, R.C., Lawrence, M.S., Hubbard, D., Gupta, S., Crenshaw, A., Ramos, A.H., Ardlie, K., Chin, L., Protopopov, A., Zhang, J., Kim, T.M., Perna, I., Xiao, Y., Zhang, H., Ren, G., Sathiamoorthy, N., Park, R.W., Lee, E., Park, P.J., Kucherlapati, R., Absher, D.M., Waite, L., Sherlock, G., Brooks, J.D., Li, J.Z., Xu, J., Myers, R.M., Laird, P.W., Cope, L., Herman, J.G., Shen, H., Weisenberger, D.J., Noushmehr, H., Pan, F., Triche Jr, T., Berman, B.P., Van Den Berg, D.J., Buckley, J., Baylin, S.B., Spellman, P.T., Purdom, E., Neuvial, P., Bengtsson, H., Jakkula, L.R., Durinck, S., Han, J., Dorton, S., Marr, H., Choi, Y.G., Wang, V., Wang, N.J., Ngai, J., Conboy, J.G., Parvin, B., Feiler, H.S., Speed, T.P., Gray, J.W., Levine, D.A., Socci, N.D., Liang, Y., Taylor, B.S., Schultz, N., Borsu, L., Lash, A.E., Brennan, C., Viale, A., Sander, C., Ladanyi, M., Hoadley, K.A., Meng, S., Du, Y., Shi, Y., Li, L., Turman, Y.J., Zang, D., Helms, E.B., Balu, S., Zhou, X., Wu, J., Topal, M.D., Hayes, D.N., Perou, C.M., Getz, G., Voet, D., Saksena, G., Zhang, J., Zhang, H., Wu, C.J., Shukla, S., Cibulskis, K., Lawrence, M.S., Sivachenko, A., Jing, R., Park, R.W., Liu, Y., Park, P.J., Noble, M., Chin, L., Carter, H., Kim, D., Karchin, R., Spellman, P.T., Purdom, E., Neuvial, P., Bengtsson, H., Durinck, S., Han, J., Korkola, J.E., Heiser, L.M., Cho, R.J., Hu, Z., Parvin, B., Speed, T.P., Gray, J.W., Schultz, N., Cerami, E., Taylor, B.S., Olshen, A., Reva, B., Antipin, Y., Shen, R., Mankoo, P., Sheridan, R., Ciriello, G., Chang, W.K., Bernanke, J.A., Borsu, L., Levine, D.A., Ladanyi, M., Sander, C., Haussler, D., Benz, C.C., Stuart, J.M., Benz, S.C., Sanborn, J.Z., Vaske, C.J., Zhu, J., Szeto, C., Scott, G.K., Yau, C., Hoadley, K.A., Du, Y., Balu, S., Hayes, D.N., Perou, C.M., Wilkerson, M.D., Zhang, N., Akbani, R., Baggerly, K.A., Yung, W.K., Mills, G.B., Weinstein, J.N., Penny, R., Shelton, T., Grimm, D., Hatfield, M., Morris, S., Yena, P., Rhodes, P., Sherman, M., Paulauskis, J., Millis, S., Kahn, A., Greene, J.M., Sfeir, R., Jensen, M.A., Chen, J., Whitmore, J., Alonso, S., Jordan, J., Chu, A., Zhang, J., Barker, A., Compton, C., Eley, G., Ferguson, M., Fielding, P., Gerhard, D.S., Myles, R., Schaefer, C., Mills Shaw, K.R., Vaught, J., Vockley, J.B., Good, P.J., Guyer, M.S., Ozenberger, B., Peterson, J., Thomson, E.",Integrated genomic analyses of ovarian carcinoma,2011,Nature,474,7353,,609,615,,268,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959838081&partnerID=40&md5=aa3ca6f42f3dce56c9112b7721de4646,Article,Scopus
"Benazzi, S., Douka, K., Fornai, C., Bauer, C.C., Kullmer, O., Svoboda, J., Pap, I., Mallegni, F., Bayle, P., Coquerelle, M., Condemi, S., Ronchitelli, A., Harvati, K., Weber, G.W.",Early dispersal of modern humans in Europe and implications for Neanderthal behaviour,2011,Nature,479,7374,,525,528,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-81855164875&partnerID=40&md5=98866fdcef2be236e159d28b89297056,Article,Scopus
"Bendesky, A., Tsunozaki, M., Rockman, M.V., Kruglyak, L., Bargmann, C.I.",Catecholamine receptor polymorphisms affect decision-making in C. elegans,2011,Nature,472,7343,,313,318,,19,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955482442&partnerID=40&md5=f95c1f0265efc33749be8c5fa7e71542,Article,Scopus
"Bendle, J.",Palaeoclimatology: Core data from the Antarctic margin,2011,Nature,470,7333,,181,182,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79951486048&partnerID=40&md5=2fd461212854695bde2f08243411f33e,Article,Scopus
"Berardi, M.J., Shih, W.M., Harrison, S.C., Chou, J.J.",Mitochondrial uncoupling protein 2 structure determined by NMR molecular fragment searching,2011,Nature,476,7358,,109,114,,32,http://www.scopus.com/inward/record.url?eid=2-s2.0-79961168437&partnerID=40&md5=74a8273d45a3474d41f9d03afee67d0d,Article,Scopus
"Berer, K., Mues, M., Koutrolos, M., AlRasbi, Z., Boziki, M., Johner, C., Wekerle, H., Krishnamoorthy, G.",Commensal microbiota and myelin autoantigen cooperate to trigger autoimmune demyelination,2011,Nature,479,7374,,538,541,,30,http://www.scopus.com/inward/record.url?eid=2-s2.0-81855167104&partnerID=40&md5=1cd0ba3b169522bdea885ed3ff788c92,Article,Scopus
"Berger, M.F., Lawrence, M.S., Demichelis, F., Drier, Y., Cibulskis, K., Sivachenko, A.Y., Sboner, A., Esgueva, R., Pflueger, D., Sougnez, C., Onofrio, R., Carter, S.L., Park, K., Habegger, L., Ambrogio, L., Fennell, T., Parkin, M., Saksena, G., Voet, D., Ramos, A.H., Pugh, T.J., Wilkinson, J., Fisher, S., Winckler, W., Mahan, S., Ardlie, K., Baldwin, J., Simons, J.W., Kitabayashi, N., MacDonald, T.Y., Kantoff, P.W., Chin, L., Gabriel, S.B., Gerstein, M.B., Golub, T.R., Meyerson, M., Tewari, A., Lander, E.S., Getz, G., Rubin, M.A., Garraway, L.A.",The genomic complexity of primary human prostate cancer,2011,Nature,470,7333,,214,220,,124,http://www.scopus.com/inward/record.url?eid=2-s2.0-79951497419&partnerID=40&md5=02c1532bda429392e317c4acc5d9ae61,Article,Scopus
"Berger, T., Testa, P., Hillier, A., Boerner, P., Low, B.C., Shibata, K., Schrijver, C., Tarbell, T., Title, A.",Magneto-thermal convection in solar prominences,2011,Nature,472,7342,,197,200,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-79954469281&partnerID=40&md5=6cdc89f91f9fd8322aae580a5a1a8cfb,Article,Scopus
"Berglund, J.",Orthopaedics: Structural support,2011,Nature,480,7377 SUPPL.,,S56,S57,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-83455238176&partnerID=40&md5=8c36896c1ccf2fad9f3769e50e9e07f1,Article,Scopus
"Bers, D.M., Harris, S.P.",Translational medicine: To the rescue of the failing heart,2011,Nature,473,7345,,36,39,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955579255&partnerID=40&md5=966b7406668a13c1ff0235b780d1dde3,Article,Scopus
"Bertolotto, C., Lesueur, F., Giuliano, S., Strub, T., De Lichy, M., Bille, K., Dessen, P., D'Hayer, B., Mohamdi, H., Remenieras, A., Maubec, E., De La Fouchardière, A., Molinié, V., Vabres, P., Dalle, S., Poulalhon, N., Martin-Denavit, T., Thomas, L., Andry-Benzaquen, P., Dupin, N., Boitier, F., Rossi, A., Perrot, J.-L., Labeille, B., Robert, C., Escudier, B., Caron, O., Brugières, L., Saule, S., Gardie, B., Gad, S., Richard, S., Couturier, J., Teh, B.T., Ghiorzo, P., Pastorino, L., Puig, S., Badenas, C., Olsson, H., Ingvar, C., Rouleau, E., Lidereau, R., Bahadoran, P., Vielh, P., Corda, E., Blanché, H., Zelenika, D., Galan, P., Aubin, F., Bachollet, B., Becuwe, C., Berthet, P., Jean Bignon, Y., Bonadona, V., Bonafe, J.-L., Bonnet-Dupeyron, M.-N., Cambazard, F., Chevrant-Breton, J., Coupier, I., Dalac, S., Demange, L., D'Incan, M., Dugast, C., Faivre, L., Vincent-Fétita, L., Gauthier-Villars, M., Gilbert, B., Grange, F., Grob, J.-J., Humbert, P., Janin, N., Joly, P., Kerob, D., Lasset, C., Leroux, D., Levang, J., Limacher, J.-M., Livideanu, C., Longy, M., Lortholary, A., Stoppa-Lyonnet, D., Mansard, S., Mansuy, L., Marrou, K., Matéus, C., Maugard, C., Meyer, N., Nogues, C., Souteyrand, P., Venat-Bouvet, L., Zattara, H., Chaudru, V., Lenoir, G.M., Lathrop, M., Davidson, I., Avril, M.-F., Demenais, F., Ballotti, R., Bressac-De Paillerets, B.",A SUMOylation-defective MITF germline mutation predisposes to melanoma and renal carcinoma,2011,Nature,480,7375,,94,98,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-82555205202&partnerID=40&md5=95d96488c6d01795296d7a2de0b12912,Article,Scopus
"Bertrand, R., Lenoir, J., Piedallu, C., Dillon, G.R., De Ruffray, P., Vidal, C., Pierrat, J.-C., Gégout, J.-C.",Changes in plant community composition lag behind climate warming in lowland forests,2011,Nature,479,7374,,517,520,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-81855170241&partnerID=40&md5=ff0d4e285ca2fc2cf701f5cc8bb57c00,Article,Scopus
"Bi, D., Zhang, J., Chakraborty, B., Behringer, R.P.",Jamming by shear,2011,Nature,480,7377,,355,358,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-83455210595&partnerID=40&md5=d794bea3f8a13bfc4d3b2900eccc1487,Article,Scopus
"Billings, L.",Space science: Along for the ride,2011,Nature,473,7345,,21,23,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955590414&partnerID=40&md5=677f7c3dcbdbc4128017285fd3ff1e2e,Article,Scopus
"Billings, L.",Astronomy: Exoplanets on the cheap,2011,Nature,470,7332,,27,29,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-79551673830&partnerID=40&md5=582ab53ac283b43efed3a2a715041a42,Article,Scopus
"Bivona, T.G., Hieronymus, H., Parker, J., Chang, K., Taron, M., Rosell, R., Moonsamy, P., Dahlman, K., Miller, V.A., Costa, C., Hannon, G., Sawyers, C.L.",FAS and NF-κB signalling modulate dependence of lung cancers on mutant EGFR,2011,Nature,471,7339,,523,526,,38,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953046542&partnerID=40&md5=bb5fe23946379ff48c007f858d63c90c,Article,Scopus
"Blaser, M.",Antibiotic overuse: Stop the killing of beneficial bacteria,2011,Nature,476,7361,,393,394,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052065175&partnerID=40&md5=26887948da2d272fd98cb5874a3c94c2,Article,Scopus
"Blatt, R.",Quantum physics: Spin flips with a single proton,2011,Nature,475,7356,,298,299,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960627455&partnerID=40&md5=a369e3ee99cea35726c23cd5976f86a3,Article,Scopus
"Block, B.A., Jonsen, I.D., Jorgensen, S.J., Winship, A.J., Shaffer, S.A., Bograd, S.J., Hazen, E.L., Foley, D.G., Breed, G.A., Harrison, A.-L., Ganong, J.E., Swithenbank, A., Castleton, M., Dewar, H., Mate, B.R., Shillinger, G.L., Schaefer, K.M., Benson, S.R., Weise, M.J., Henry, R.W., Costa, D.P.",Tracking apex marine predator movements in a dynamic ocean,2011,Nature,475,7354,,86,90,,37,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960063479&partnerID=40&md5=73612c4e3a9d35351ec53800edd116cc,Article,Scopus
"Blumhagen, F., Zhu, P., Shum, J., Schärer, Y.-P.Z., Yaksi, E., Deisseroth, K., Friedrich, R.W.",Neuronal filtering of multiplexed odour representations,2011,Nature,479,7374,,493,498,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-81855176465&partnerID=40&md5=332839e97d2c7a641191f7eecbddc0c9,Article,Scopus
"Bock, D.D., Lee, W.-C.A., Kerlin, A.M., Andermann, M.L., Hood, G., Wetzel, A.W., Yurgenson, S., Soucy, E.R., Kim, H.S., Reid, R.C.",Network anatomy and in vivo physiology of visual cortical neurons,2011,Nature,471,7337,,177,184,,75,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952376773&partnerID=40&md5=7da7f9c0e8c59f04077d62906abe9d6b,Article,Scopus
"Bohlen, C.J., Chesler, A.T., Sharif-Naeini, R., Medzihradszky, K.F., Zhou, S., King, D., Sánchez, E.E., Burlingame, A.L., Basbaum, A.I., Julius, D.",A heteromeric Texas coral snake toxin targets acid-sensing ion channels to produce pain,2011,Nature,479,7373,,410,414,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-81555227923&partnerID=40&md5=891c2b926481203880f25dae4b9f56c0,Article,Scopus
"Bollinger, A.T., Dubuis, G., Yoon, J., Pavuna, D., Misewich, J., BoŽović, I.",Superconductor-insulator transition in La 2-xSr xCuO 4 at the pair quantum resistance,2011,Nature,472,7344,,458,460,,31,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955544569&partnerID=40&md5=c6006dc7bbb5b0ecdec6ecb31c2b7eab,Article,Scopus
"Bonetta, L.",The best words in the best order,2011,Nature,475,7355,,255,257,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052073202&partnerID=40&md5=aaba6016c2f863b0db78e3e8d39f713c,Article,Scopus
"Bonetta, L.",Taking the plunge,2011,Nature,470,7332,,129,130,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-84861131847&partnerID=40&md5=9e895b80cae03bcffc8c562109949b02,Article,Scopus
"Bonetta, L.",Career decisions: Taking the plunge.,2011,Nature,470,7332,,129,131,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952261319&partnerID=40&md5=42e09dbfc8a8a12886c7ba43ca6f59d1,Article,Scopus
"Bonnin, A., Goeden, N., Chen, K., Wilson, M.L., King, J., Shih, J.C., Blakely, R.D., Deneris, E.S., Levitt, P.",A transient placental source of serotonin for the fetal forebrain,2011,Nature,472,7343,,347,350,,40,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955447412&partnerID=40&md5=8a2155fc0a3a17d24443adf838f587ac,Article,Scopus
"Boothroyd, A.T., Babkevich, P., Prabhakaran, D., Freeman, P.G.","An hour-glass magnetic spectrum in an insulating, hole-doped antiferromagnet",2011,Nature,471,7338,,341,344,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952778707&partnerID=40&md5=057b37e53a6b202281a4126db225f8e4,Article,Scopus
"Borg, L.E., Connelly, J.N., Boyet, M., Carlson, R.W.",Chronological evidence that the Moon is either young or did not have a global magma ocean,2011,Nature,477,7362,,70,73,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052406185&partnerID=40&md5=9f93570e5f01a69ed3b8d3e8cf62dec6,Article,Scopus
"Borgia, M.B., Borgia, A., Best, R.B., Steward, A., Nettels, D., Wunderlich, B., Schuler, B., Clarke, J.",Single-molecule fluorescence reveals sequence-specific misfolding in multidomain proteins,2011,Nature,474,7353,,662,665,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959830883&partnerID=40&md5=90f1e0d502f4375e0e4be88dee90da5b,Article,Scopus
"Borgonie, G., García-Moyano, A., Litthauer, D., Bert, W., Bester, A., Van Heerden, E., Möller, C., Erasmus, M., Onstott, T.C.",Nematoda from the terrestrial deep subsurface of South Africa,2011,Nature,474,7349,,79,82,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957948669&partnerID=40&md5=37ed9dc0c7840c73313ae3199ee3cd13,Article,Scopus
"Bos, K.I., Schuenemann, V.J., Golding, G.B., Burbano, H.A., Waglechner, N., Coombes, B.K., McPhee, J.B., Dewitte, S.N., Meyer, M., Schmedes, S., Wood, J., Earn, D.J.D., Herring, D.A., Bauer, P., Poinar, H.N., Krause, J.",A draft genome of Yersinia pestis from victims of the Black Death,2011,Nature,478,7370,,506,510,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-80054987989&partnerID=40&md5=af13a305a83b7eea00f2132cbae6869a,Article,Scopus
"Bouvignies, G., Vallurupalli, P., Hansen, D.F., Correia, B.E., Lange, O., Bah, A., Vernon, R.M., Dahlquist, F.W., Baker, D., Kay, L.E.",Solution structure of a minor and transiently formed state of a T4 lysozyme mutant,2011,Nature,477,7362,,111,117,,22,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052401629&partnerID=40&md5=026e0624819b6caeadab5797e8d6062a,Article,Scopus
"Bouwens, R.J., Illingworth, G.D., Labbe, I., Oesch, P.A., Trenti, M., Carollo, C.M., Van Dokkum, P.G., Franx, M., Stiavelli, M., González, V., Magee, D., Bradley, L.",A candidate redshift z≈10 galaxy and rapid changes in that population at an age of 500 Myr,2011,Nature,469,7331,,504,507,,60,http://www.scopus.com/inward/record.url?eid=2-s2.0-79251562878&partnerID=40&md5=d23da14f4d088d0f4c1b1a7d71601b99,Article,Scopus
"Brandt, P., Funk, A., Hormann, V., Dengler, M., Greatbatch, R.J., Toole, J.M.",Interannual atmospheric variability forced by the deep equatorial Atlantic Ocean,2011,Nature,473,7348,,497,500,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957622462&partnerID=40&md5=e0b268fe4c0825e6bea604d8c27ca7f0,Article,Scopus
"Brawand, D., Soumillon, M., Necsulea, A., Julien, P., Csárdi, G., Harrigan, P., Weier, M., Liechti, A., Aximu-Petri, A., Kircher, M., Albert, F.W., Zeller, U., Khaitovich, P., Grützner, F., Bergmann, S., Nielsen, R., Pääbo, S., Kaessmann, H.",The evolution of gene expression levels in mammalian organs,2011,Nature,478,7369,,343,348,,23,http://www.scopus.com/inward/record.url?eid=2-s2.0-80054976678&partnerID=40&md5=f6b08d72cfec9d2e9d0c05697268aa54,Article,Scopus
"Breitbach, C.J., Burke, J., Jonker, D., Stephenson, J., Haas, A.R., Chow, L.Q.M., Nieva, J., Hwang, T.-H., Moon, A., Patt, R., Pelusio, A., Le Boeuf, F., Burns, J., Evgin, L., De Silva, N., Cvancic, S., Robertson, T., Je, J.-E., Lee, Y.-S., Parato, K., Diallo, J.-S., Fenster, A., Daneshmand, M., Bell, J.C., Kirn, D.H.",Intravenous delivery of a multi-mechanistic cancer-targeted oncolytic poxvirus in humans,2011,Nature,477,7362,,99,104,,45,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052406557&partnerID=40&md5=d7016f7bf52e4a904697a9062c575c0c,Article,Scopus
"Brennan, D.F., Dar, A.C., Hertz, N.T., Chao, W.C.H., Burlingame, A.L., Shokat, K.M., Barford, D.",A Raf-induced allosteric transition of KSR stimulates phosphorylation of MEK,2011,Nature,472,7343,,366,369,,16,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955472800&partnerID=40&md5=c697813d41c05bf2412268e4c41702ee,Article,Scopus
"Brennand, K.J., Simone, A., Jou, J., Gelboin-Burkhart, C., Tran, N., Sangar, S., Li, Y., Mu, Y., Chen, G., Yu, D., McCarthy, S., Sebat, J., Gage, F.H.",Modelling schizophrenia using human induced pluripotent stem cells,2011,Nature,473,7346,,221,225,,113,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955884485&partnerID=40&md5=c8b598a73f4c383480cc508234da1355,Article,Scopus
"Briggman, K.L., Helmstaedter, M., Denk, W.",Wiring specificity in the direction-selectivity circuit of the retina,2011,Nature,471,7337,,183,190,,66,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952380642&partnerID=40&md5=1d0a90a3e5bbb4e53f39b80046896a52,Article,Scopus
"Bristow, T.F., Bonifacie, M., Derkowski, A., Eiler, J.M., Grotzinger, J.P.",A hydrothermal origin for isotopically anomalous cap dolostone cements from south China,2011,Nature,474,7349,,68,71,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957933924&partnerID=40&md5=0ebbc0d337aa3119953b952c29f323fc,Article,Scopus
"Brock, D.A., Douglas, T.E., Queller, D.C., Strassmann, J.E.",Primitive agriculture in a social amoeba,2011,Nature,469,7330,,393,396,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-78751659611&partnerID=40&md5=ddd95297c596f69dd6bdc61ca19260c4,Article,Scopus
"Brower, V.",Biomarkers: Portents of malignancy,2011,Nature,471,7339 SUPPL.,,S19,S21,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953034895&partnerID=40&md5=38bd0bef916895fe6f2b8c458d55a464,Article,Scopus
"Brower, V.",Epigenetics: Unravelling the cancer code,2011,Nature,471,7339 SUPPL.,,S12,S13,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953034492&partnerID=40&md5=b725d425b27f20f59ed3bfa97117ddcd,Article,Scopus
"Brown, K.R., Ospelkaus, C., Colombe, Y., Wilson, A.C., Leibfried, D., Wineland, D.J.",Coupled quantized mechanical oscillators,2011,Nature,471,7337,,196,199,,33,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952455343&partnerID=40&md5=e855d528dfe6b16dbe8c5a809062acb1,Article,Scopus
"Brumfiel, G.",Fallout forensics hike radiation toll,2011,Nature,478,7370,,435,436,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-80054996653&partnerID=40&md5=4b572989af6bce1e85f5377ed75e4057,Article,Scopus
"Brumfiel, G.",High-energy physics: Down the petabyte highway,2011,Nature,469,7330,,282,283,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-78751677555&partnerID=40&md5=0cf9e2a11e028b43101dcdeb40d85792,Article,Scopus
